conversation_id	tweet_id	message	context	bucket	short	deictic
204928	204930	Amazonプライムミュージックにドリカムが入ってるのを発見！JBLに繋いで大音量でお掃除♪♪♪ https://t.co/6b7Rd67uYj	BRAND: @USER ありがとうございます！ ｶﾞﾝﾊﾞ━━━o(・`ω´・)○))━━━ ﾙ!!! TY | CUSTOMER: @USER はーい🙋楽しんでるユーザーが待ってるので、お仕事がんばってくださいね💕 | BRAND: @USER 「TVCM洋画ソングス」ですね、、( ..)φﾒﾓﾒﾓ 勝手に突撃させていただいたのに、喜んでいただけて嬉しいです(*ﾉωﾉ) 朝のお忙しい時間帯に、リプライいただきまして、ありがとうございました。 今後ともどうぞご贔屓に。。。。(‘v`◎)TY | CUSTOMER: @USER はい！たくさん聴かせて頂きますー♪公式さんからのリプ嬉しい😆 お掃除には「TVCM洋画ソングス」もテンポが良くてぴったりです^ ^これからもプライムミュージックにはお世話になります✨ | BRAND: @USER お掃除が捗ったとのことで、何よりです（＾ω＾） 引き続き、Prime Musicをお楽しみくださいませ～♪ (*´-`).｡oO(お掃除の際にPrime Musicながそう～っと。。)TY | CUSTOMER: @USER こちらこそありがとうございます✨お掃除がはかどりました😊	unmatched	True	False
179089	179092	Dites @132988, il va peut-être falloir se bouger ! Livraison en 24h, OK. Si vous mettez 48h pour prendre en charge le colis, hein... https://t.co/g9kMEKRDZq		unmatched	False	True
334873	334871	@AmazonHelp 6 years of shopping and never had an issue with CS until tonight. 10 mins later and no reply. https://t.co/ZcrCxvBlSy		unmatched	False	False
2712534	2712535	This is the second time Prime Now has delivered an order with missing items, and I can't find a way to request a refund in the app.		refund	False	True
1112663	1112660	@AmazonHelp Amazon Logistics	BRAND: @USER l'enquête est nécessaire afin de localiser le colis.Sinon pour qu'on puisse aussi remonter cela,quel est le nom du transporteur? | CUSTOMER: @USER Ouverture d’enquête auprès du transporteur et on me recontacte mardi pour savoir ce qu’il en est... | BRAND: @USER Que vous a dit notre SAV? ^SM | CUSTOMER: @USER Je devais l’avoir hier et il est marqué « déposé dans la boîte aux lettres » dans le suivi mais je n’ai rien. J’ai contacté vos collègues. | BRAND: @USER Bonjour, désolée d'apprendre cela :/ s'agit-il d'un retard de livraison ? ^SN | CUSTOMER: déjà Amazon me doit un colis parce que le transporteur fait mal son boulot . URL	unmatched	True	False
1746071	1746068	@AmazonHelp I don’t this information to be public, as it’s impossible to reach your customer care on phone. So either they should call me or reach item	BRAND: @USER Apologies. Please get in touch with our support team here: URL so that we can assist you. (1/2)^MN | BRAND: @USER Please don't provide your order details, we consider it as personal information. Our page is visible to the public. (2/2)^MN | CUSTOMER: @USER was there the whole day. No delivery was attempted. URL	unmatched	False	True
487699	487699	@AmazonHelp I made a mistake. I ordered on your .co.uk site not .com so i actually do have the orders i ordered. Sorry for any inconvenience caused.	BRAND: @USER Okay, let's try this. We aren't able to access account details via Twitter so when you have a moment, please reach out to us directly here so that we can take a look into this for you: URL ^SM | CUSTOMER: @USER I did, it says no messages lol. I'm very confused | BRAND: @USER Thanks for the update! Have you had a chance to check the link provided? It will bring you to the e-mail inbox for your URL account. ^GS | CUSTOMER: @USER Yesterday i was able to track them but today it says i have no previous orders so I'm confused as it seems like the money left my bank acc | CUSTOMER: @USER The site said it would send me them but I never received them as I haven't added my email to the account. | BRAND: @USER Hi there, Martin! Do you know if you've received any confirmation e-mails for the orders you placed? You can check here: URL &lt;URL Let us know. We'd like to help! ^SM	unmatched	False	False
2847379	2847377	@AmazonHelp At this time we CANNOT choose the language it is asking for, its under this tab in settings https://t.co/13O5kwsQxG	CUSTOMER: @USER Basically whats happening is you guys have finally decided to sell Alexa in Canada but to properly use it we need to change language to “English Canada” and URL is asking for this when you choose SKILLS…please have one of your devs investigate | CUSTOMER: @USER That changes language for the store such as Amazon.ca which I ALREADY have set to “Canada - Amazon.ca” however thats does NOT change the language for ALEXA, can’t even select “English Canada” but its asking us too? | BRAND: @USER Try this information to change the language setting: URL Let us know if you still need assistance! ^DJ | CUSTOMER: @USER How do we set “English (Canada)” to our language on Amazon.ca here in Canada? I’m being asked for it but obviously a programmer is asleep at the wheel or you guys don’t want us using it yet?	unmatched	False	True
1616279	1616278	アマゾン… 弟がスクコレ買ったんだけど開ける前から潰れてたらしい() https://t.co/Vs5z90VVZ4		unmatched	True	False
832924	832924	@AmazonHelp Yes, wc26th Oct. But if I click on the album it says in-stock and available for this weekend.	BRAND: @USER Apologies. Were you provided with a revised delivery date? ^TP | CUSTOMER: So @USER mess up another release day. Ordered @USER new #colours months ago and Amazon email today it's not available. Useless.	unmatched	False	True
1234099	1234098	@AmazonHelp Erledigt. Der Link ist übrigens nicht gerade Smartphonetauglich 😉		unmatched	True	False
1335118	1335114	@AmazonHelp We needed it for a trip we are leaving on tonight, now we will not have it.	CUSTOMER: @USER Yes the order was placed on the 24th, still has not shipped. | BRAND: @USER That sounds frustrating! On the latest package, have we missed the promised delivery date? ^AB | CUSTOMER: @USER We have had UPS orders delayed because they have tried to deliver to wrong address multiple times, the latest package still has not shipped! | BRAND: @USER I'm sorry about the delays, Marvin! Have you noticed a trend with a specific carrier: URL ? ^LB | CUSTOMER: @USER Prime service is devolving into a joke. Several of my last packages have all been days late. Why I am paying for this service?	unmatched	True	True
980000	980003	@AmazonHelp メルアドを登録し忘れててたのですが コンビニで支払う11桁の支払番号は 注文履歴で確認することはできますか？	BRAND: @USER 注文が確定されているかどうかは、注文履歴をご確認下さい。 URL また、注文確定メールが届かない場合、登録のEメールアドレスやメール拒否設定が影響している事が考えられます。設定の見直しをお願いします。 EK | CUSTOMER: 初めてAmazon使ったけど 購入完了のメールこないけど 大丈夫なのかな	unmatched	True	False
2515914	2515914	@AmazonHelp Yes on all three orders, then you kept arguing with me about how it wasn’t your fault and how you don’t have the resources to refund my Prime membership		refund	False	True
2913230	2913231	@AmazonHelp hi, I ordered a few Prime items on Monday, but they all say arriving Thursday. I thought it was 2 day shipping.... why the delay? Nothing has shipped yet and I thought they'd be here by tomorrow		delivery_delay	False	True
22572	22571	@115850 Ordered on 7 October 2017  Order# 403-7284574-6433108 not yet delivered. No way to cancel and get refund.		refund	False	False
2245407	2004000	@115850  why my call gets dropped   Kindly please check my call log and please take an appropriate actions Why my call dropped? In between https://t.co/8xWmGi3jUc		unmatched	False	False
1943693	1943691	@AmazonHelp Yes i have shared the whole concern	BRAND: @USER I get the concern, Deep. Could you confirm if you've shared the details via the link provided earlier. ^MS | CUSTOMER: @USER @USER @USER @USER worst delivery process no revert from customer care as well as the delivery guys talk rudely @USER	unmatched	True	False
957126	2679251	@197649 @AmazonHelp I haven't tried again simce yesterday. I was using mine in US before bringing it here so maybe I'll have to check the location etc agai	CUSTOMER: @USER @USER did it work? i have ordered one from The States too. I'll cancel it otherwise | BRAND: @USER We'd like to check this for you. Please contact us here: URL so that we can assist you accordingly. ^SU | CUSTOMER: @USER It didn't work | BRAND: @USER You're welcome, Aditi. Do keep us posted for further concerns. ^HD | CUSTOMER: @USER Hmm cool thanks! | BRAND: @USER Please got to URL Login with your amazon credentials. Click on Settings and set country to India. ^BS	unmatched	False	True
467536	467525	@AmazonHelp Not received the item. App is not upto the mark so did not get terms &amp; conditions  clearly while placing order hence lost cashback offer also. Poor experience overall.	BRAND: @USER I understand your concern regarding the delivery of the product and also about the cashback you need to receive on this order. We've received your details, we'll check it and get back to you shortly on this. ^SC | CUSTOMER: @USER I have not received the cashback for this item either. | BRAND: @USER Sorry for the trouble with the order. Please share your details from the link here: URL to assist you further. ^HR | CUSTOMER: @USER Contact no. of delivery personnel is unavailable! There is a sense of lack of liability with your delivery service. I have not received my last 2 orders. | CUSTOMER: @USER Already done.My last order was returned undelivered &amp; then also I did not receive any communication from your delivery team.Just weird update. | BRAND: @USER That's unusual! Please report the delivery issue by contacting our support team using the link provided above for assistance. ^KA	device_app	False	False
2962808	2962805	@AmazonHelp December 1st	BRAND: @USER I'm so sorry for the trouble! One-Day shipping refers to transit time, in business days, once your order has shipped. When you placed your order, what was the delivery date shown when you selected One-Day Shipping? ^JP | CUSTOMER: Extra $30 for “1 day shipping” but “guaranteed” delivery by Friday &amp; by my calculations that’s TWO DAY shipping which should be free for a prime member like myself 😭 @USER	unmatched	True	False
1453811	1453810	@AmazonHelp hallo, Paket sollte gestern (Feiertag) zugestellt worden sein. Ortung des Pakets ist ca 40-50 km von mir weg. Was kann ich tun?		unmatched	False	False
2151408	2151405	@115850 doesn't provide way to claim #gst input credit for Business purchases. Even if I am giving all details they are denying this basic		unmatched	False	True
993935	984170	@115850 I also search redmi note4 didn't show your website.please help me	"CUSTOMER: @USER Your website sell on redmi note 4? | CUSTOMER: @USER Been trying 2 elicit a response from the CS Team. I haven't recd delivery since a wk. I have a prime membership. Can I pls get a call back? | CUSTOMER: @USER @USER @USER still no sms or email about my TV replacement, agar #Cheater seller firse 40inch tv bhej dega toh consumer court pe jaunga | CUSTOMER: @USER Amazon seller and customer care are pathetic or ""hadd se jyada bura*"" ... Buy at ur own risk. | CUSTOMER: It’s time for #DiwaliKiTayyari with the smartest of phones. Get superb deals on mobiles at the #AmazonGreatIndianFestival URL | BRAND: @USER If you have replied to our team, you must've received an update from us. Please find it here: URL ^MP"	unmatched	True	False
2389800	2321027	Every breath you take should be as pure as nature intended. Improve the quality of the air you breathe indoors with a wide range air purifiers to choose from on Amazon.in. Visit: https://t.co/uMDngYro1Y https://t.co/r5m8DvPoa5		unmatched	False	False
167910	167908	@AmazonHelp Entre nous, la Switch ne descendra pas en dessous de 292€, même pour le black friday ou le cyber monday, pas vrai? Que je sache si je dois me jeter dessus maintenant et prendre les jeux en boutique (cheques cadeaux ftw!)		unmatched	False	False
1179639	1179651	@AmazonHelp was told to wait. Called you today. Told item has NOT been put in locker then told it HAD. Your agents can't keep up with their own lies.	BRAND: @USER Sorry to hear that. What were you advised over the phone? Did they offer any options? ^RS | CUSTOMER: @USER Just to confirm you delivery services and customers services are a joke. Multiple phone calls. Now and another item is listed as missing. | CUSTOMER: @USER Thanks but already spoke to your people 4 times in 2 days. Less helpful than a melted chocolate teapot in the middle of erupting volcano. | BRAND: @USER Our team would like a chance to look into this with you! Please provide details here: URL ^WT | CUSTOMER: @USER Today's package was. But no code your agents earlier said even though on their system says delivered they did not see a code generated | BRAND: @USER Was this parcel being delivered to one of our Amazon Lockers? Please double check your spam/junk folder for the e-mailed code! ^ML	unmatched	False	True
650056	650056	@AmazonHelp Oh right, you can't do that. I would hurt @115851 wallet after all. @115821 good on you.	CUSTOMER: @USER LOL. Don't bother, by then I would have missed all deals I was after. At least cancel the prime and refund the last charge. | BRAND: @USER Thanks for providing your details. We aim to be in touch with you within 12 business hours.^BZ URL | CUSTOMER: @USER Done. I guess I will have to wait the standard 2 days and then get the same automatic email and still no solving the issue. 😠 | BRAND: @USER I'm very sorry for the inconvenience this has caused! We'd like to have a member of our team look into this for you. Please add your details to the following link: URL ^BN | CUSTOMER: OK, this is enough. Got an email, called them after 5 hours, was told to wait again for 2 days. @USER I am not giving you a single cent more. No word from @USER either. Amazing. @USER = Pathetic URL	unmatched	False	True
1707062	1707062	@AmazonHelp The guy who sent it to me already reached me, tracking number checks out, mystery solved. Thanks, though	BRAND: @USER That's odd! Please reach out directly to us here: URL so that we can take a closer look. ^TN | CUSTOMER: Amazon just delivered to me a copy of Vallista. No note, no return postage, nothing. I hope someone isn't expecting it signed and returned.	unmatched	False	True
160437	160437	@AmazonHelp Thanks.	BRAND: @USER We shall be replying to your DM soon. Request you to check. ^MP | CUSTOMER: @USER Plz provide me the current progress of my order. | BRAND: @USER Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV	unmatched	True	True
676899	676900	@115821 why haven’t you fulfilled Lex Luthor’s  order of a blue-ray copy of A league of their own? Amazon you have to stop doing an injustice to Lex he might start a league! #JusticeLeague		unmatched	False	False
179205	179210	@AmazonHelp Read the previous tweets - I can’t log in! This has been going on for a day now!!!	BRAND: @USER Sorry to hear that. Get in touch here: URL and we'll be happy to help. ^RS | CUSTOMER: @USER Still looking - no new emails from Amazon	account_access	False	True
1519126	1519127	@116875 no puedo entrar a mi cuanta		unmatched	True	False
1250967	1250968	Super disappointed in @115821 lately.  Lost packages, multiple wrong charges. What's the point of being prime 🙄🤔		unmatched	False	True
880948	880952	@AmazonHelp They act so bossy that they didn't even bother to make a call regarding the pickup Just a confirmation txt n thn later a cancellation txt	CUSTOMER: @USER I know but trust me u should change the courier service provider of this location they are just horrible | BRAND: @USER I'm sorry about the pending pick up. It is never our intention to cause inconvenience to you. 1/2 ^MJ | BRAND: @USER Reply to our correspondence that is sent to your registered email account &amp; we'll get back to you with updates. 2/2 ^MJ | CUSTOMER: @USER The problem is not with you it's with the courier service I had raise the complaint 2 times both the time I gt confirmation bt no pickup dne | BRAND: @USER We've sent a correspondence to your registered email ID here: URL Kindly check and reply. ^PS | CUSTOMER: @USER No action taken till now it has been more than 20 days poor response	cancellation	False	True
2447260	2447259	@115821 should only &amp; selectively use #USPS for certain deliveries since the majority of time your order isn't going to arrive as promised, thus defeating entire premise of #AmazonPrime This is about #logistics plain &amp; simple.		unmatched	False	True
350494	350493	@115850 selling Echo devices without Alexa app for India.. how am I to use it at all!? Where is Alexa?		device_app	False	True
2540322	2540321	@AmazonHelp Ok merci bcp !	BRAND: @USER Je vous en prie Delphine 🙂 N'hésitez pas à contacter notre SAV afin que vous ne vous déplaciez pas pour rien 😉 ^SM | CUSTOMER: @USER Ok j'attends aujourd'hui j'irai voir à la poste demain avec le papier quand même si j'ai rien aujourd'hui ! Meeerci bcp pr votre aide bonne journée ☺ | BRAND: @USER Si le colis doit vous être livré aujourd'hui, je vous invite à patienter. Dans le cas contraire, vous pouvez contacter notre SAV afin qu'il fasse le suivi et vérifie le nom du point relais. ^SM | CUSTOMER: @USER Livré aujourd'hui à mon adresse et dans le suivi de colis disponible en point relais | BRAND: @USER Que dit le suivi de votre commande SVP ? ^SM | CUSTOMER: @USER Au secours c'est encore moi 😌 j'ai envoyé un mail. Et là je reçois un message de mon compte Amazon me disant que mon colis est dispo en point relais.. mais quel point relais le papier de la poste me dit qu'il sera dispo à la poste demain 😭	unmatched	True	True
2216600	2216601	@115850 Dont trust Amazon India and @3021 with any card cash back offers. They do not keep up to their promises!! Conveniently take 3 months so that customers forget about it!!! #FoolingPrimeCustomers		unmatched	False	True
1827324	1827325	まってAmazonのアカウント乗っ取られてるやん絶対。あたしメアドとか変更してないよ。どーすればいいの。 https://t.co/SZyWPEIDNE		unmatched	True	False
999138	999133	@AmazonHelp £70 a year membership for prime to be let down like this!! Will be cancelling my subscription as it's just not worth the hassle!! https://t.co/8prn8wzrqD	CUSTOMER: @USER It's ok just never had to wait this long. My email says till 8pm. She's just grumpy I said today thinking it would be here before 5pm lol | BRAND: @USER I'm sorry for the wait! Our carriers can deliver until 21:00. Please let us know if you haven't received it by then. ^BH | CUSTOMER: @USER All day waiting for @USER prime order my little girl is gutted it's coming up to bedtime and she won't get it today 😟 | CUSTOMER: Madonna done it and I done it ✌🏻 when I tell you I’m Bridget Jones in an Essex girl it’s finally confirmed ✌🏻best and worse moment for me ✌🏻 URL	unmatched	False	True
1218249	1218247	@AmazonHelp Says there was a delay with shipping. The tracking number at UPS says this. (see photo) https://t.co/LyBmCksfqL	BRAND: @USER Terribly sorry for the delay, Matthew! What does the updated tracking state here: URL ^JZ | CUSTOMER: Why is it EVERY single time I pay for 1 day shipping on Amazon my package ends up delayed?	delivery_delay	False	True
1551311	1551312	@AmazonHelp hey i need help		unmatched	True	False
1229460	1229459	Hey, @115821, this DVD is a fraud. It claims to be the lost 1917 Cleopatra but is really the 1912 version. https://t.co/WvZx4nvdsc		unmatched	False	True
2971950	2971953	@AmazonHelp Okay thank you	BRAND: @USER Thanks for reaching out! There isn't a way to sign out of all devices, but you could change your password. That would effectively log you out. Let us know if you have additional questions, we will be here to help! ^EA | CUSTOMER: @USER Can I sign out of all devices at once? | CUSTOMER: @USER Okay thank you. | BRAND: @USER You can find details on how to sign out of various devices here: URL ^CL | CUSTOMER: @USER Yes i am. | BRAND: @USER We're here to help! Are you needing to sign out of your account on certain devices? ^AC	unmatched	True	True
2484077	2484076	I payed good money for this cup that I received today in the post! I am deeply disappointed that it’s faulty #donotbuy @115821 https://t.co/xxrzPMjLFz		return_replacement	False	True
1598729	1598732	Amazonさ、予定日過ぎたから 問い合わせしたら11学校3日まで待って言われて待って来なかったから問い合わせしたら… これどーすればいいの？ 郵便局に連絡って？？？ https://t.co/qPxtEgjUZj		unmatched	False	False
